order_id,customer_id,customer_age,email,region,category,product_name,quantity,unit_price,discount,total_amount,payment_method,status,rating,sale_date
ORD-02159,CUST-7212,58,user2159@example.com,North,Food,Food Item 251,7,127.85,0.25,671.21,credit_card,pending,4.7,2023-02-16
ORD-00485,CUST-9731,74,user485@example.com,Central,Food,Food Item 130,3,131.79,0.28,284.67,crypto,refunded,1.8,2023-02-03
ORD-01513,CUST-6582,56,user1513@example.com,West,Home,Home Item 232,14,393.47,0.08,5067.89,paypal,refunded,2.5,2023-09-24
ORD-00995,CUST-9660,30,user995@example.com,South,Sports,Sports Item 209,18,9.93,0.16,150.14,credit_card,pending,4.5,2023-05-04
ORD-01713,CUST-4168,68,user1713@example.com,West,Home,Home Item 86,17,102.23,0.12,1529.36,debit_card,pending,4.6,2023-09-07
ORD-01264,CUST-2408,71,user1264@example.com,East,Electronics,Electronics Item 441,11,546.82,0.29,4270.66,bank_transfer,refunded,3.5,2023-12-27
ORD-02045,CUST-5277,23,user2045@example.com,East,Books,Books Item 456,13,804.56,0.08,9622.54,credit_card,cancelled,2.3,2023-08-20
ORD-00465,CUST-1982,34,user465@example.com,East,Home,Home Item 133,6,28.3,0.27,123.95,crypto,cancelled,3.9,2023-09-24
ORD-01788,CUST-4504,,user1788@example.com,South,Electronics,Electronics Item 395,15,213.46,0.28,2305.37,bank_transfer,refunded,4.3,2023-09-15
ORD-00427,CUST-7139,31,user427@example.com,North,Beauty,Beauty Item 163,8,935.81,0.07,6962.43,crypto,refunded,2.0,2023-10-27
ORD-01178,CUST-6307,,user1178@example.com,South,Beauty,Beauty Item 7,16,279.4,0.25,3352.8,credit_card,pending,3.2,2023-05-20
ORD-01731,CUST-2635,56,user1731@example.com,South,Sports,Sports Item 204,5,339.61,0.2,1358.44,crypto,pending,3.2,2023-04-28
ORD-00567,CUST-2780,48,user567@example.com,West,Clothing,Clothing Item 337,16,11.88,0.23,146.36,bank_transfer,pending,2.7,2023-07-30
ORD-01089,CUST-7940,38,user1089@example.com,East,Sports,Sports Item 251,18,615.32,0.13,9635.91,bank_transfer,cancelled,1.1,2023-07-12
ORD-00618,CUST-9907,23,user618@example.com,North,Beauty,Beauty Item 293,9,838.14,0.05,7166.1,bank_transfer,completed,3.5,2023-11-20
ORD-00246,CUST-7322,33,user246@example.com,East,Home,Home Item 277,15,244.14,0.19,2966.3,paypal,completed,2.3,2023-12-09
ORD-00728,CUST-4990,46,user728@example.com,East,Home,Home Item 371,10,166.93,0.16,1402.21,paypal,cancelled,3.3,2023-04-06
ORD-02072,CUST-7777,53,user2072@example.com,West,Food,Food Item 471,2,230.42,0.06,433.19,paypal,cancelled,2.5,2023-03-12
ORD-00711,CUST-6205,64,user711@example.com,West,Sports,Sports Item 92,16,465.56,0.28,5363.25,debit_card,refunded,1.7,2023-09-23
ORD-01784,CUST-5757,63,user1784@example.com,West,Toys,Toys Item 80,6,526.38,0.0,3158.28,debit_card,refunded,3.9,2023-07-14
ORD-01830,CUST-8062,31,user1830@example.com,North,Toys,Toys Item 53,7,987.69,0.29,4908.82,debit_card,cancelled,4.8,2023-02-02
ORD-01202,CUST-8168,62,user1202@example.com,West,Books,Books Item 73,7,257.37,0.14,1549.37,bank_transfer,cancelled,4.1,2023-01-12
ORD-02113,CUST-4776,38,user2113@example.com,East,Food,Food Item 364,13,191.44,0.25,1866.54,paypal,refunded,1.0,2023-05-27
ORD-00932,CUST-1554,60,user932@example.com,East,Books,Books Item 81,16,438.15,0.04,6729.98,bank_transfer,pending,4.7,2023-10-24
ORD-01254,CUST-9465,75,user1254@example.com,East,Clothing,Clothing Item 318,3,542.6,0.12,1432.46,crypto,refunded,2.6,2023-03-25
ORD-01973,CUST-5917,,user1973@example.com,East,Sports,Sports Item 469,12,640.3,0.17,6377.39,bank_transfer,pending,2.0,2023-08-01
ORD-00586,CUST-1019,70,user586@example.com,South,Electronics,Electronics Item 13,18,693.57,0.19,10112.25,debit_card,refunded,1.4,2023-05-05
ORD-00587,CUST-4678,42,user587@example.com,North,Food,Food Item 490,12,657.08,0.07,7333.01,paypal,cancelled,4.6,2023-07-17
ORD-00787,CUST-3157,47,user787@example.com,East,Books,Books Item 217,9,188.7,0.2,1358.64,paypal,pending,3.3,2023-05-08
ORD-00632,CUST-3424,42,user632@example.com,Central,Sports,Sports Item 455,3,267.41,0.21,633.76,bank_transfer,refunded,1.6,2023-01-25
ORD-01152,CUST-1669,61,user1152@example.com,South,Clothing,Clothing Item 299,1,653.5,0.3,457.45,crypto,pending,4.0,2023-03-09
ORD-00868,CUST-7132,43,user868@example.com,Central,Clothing,Clothing Item 199,19,882.23,0.15,14248.01,debit_card,pending,4.7,2023-12-26
ORD-01615,CUST-8313,52,user1615@example.com,South,Clothing,Clothing Item 37,18,712.42,0.04,12310.62,credit_card,cancelled,4.6,2023-11-17
ORD-02200,CUST-7564,54,user2200@example.com,West,Electronics,Electronics Item 472,10,319.07,0.16,2680.19,bank_transfer,refunded,3.7,2023-07-19
ORD-00498,CUST-9725,74,user498@example.com,West,Food,Food Item 356,17,977.21,0.3,11628.8,paypal,cancelled,4.5,2023-07-10
ORD-00062,CUST-9697,38,user62@example.com,Central,Electronics,Electronics Item 468,19,368.03,0.04,6712.87,paypal,pending,1.5,2023-08-14
ORD-00523,CUST-8270,42,user523@example.com,East,Clothing,Clothing Item 69,2,141.87,0.15,241.18,paypal,cancelled,,2023-11-14
ORD-01496,CUST-2659,53,user1496@example.com,West,Books,Books Item 375,11,275.09,0.28,2178.71,crypto,pending,2.0,2023-04-11
ORD-02048,CUST-4415,69,user2048@example.com,South,Electronics,Electronics Item 14,8,34.2,0.18,224.35,credit_card,pending,4.4,2023-05-16
ORD-01948,CUST-2982,64,user1948@example.com,South,Toys,Toys Item 175,16,970.63,0.17,12889.97,debit_card,pending,,2023-05-04
ORD-01185,CUST-2983,64,user1185@example.com,Central,Beauty,Beauty Item 36,11,312.22,0.01,3400.08,paypal,completed,1.7,2023-11-19
ORD-01640,CUST-2004,24,user1640@example.com,West,Food,Food Item 345,6,648.1,0.22,3033.11,debit_card,pending,4.2,2023-06-06
ORD-01631,CUST-1877,54,user1631@example.com,West,Beauty,Beauty Item 272,7,490.56,0.17,2850.15,debit_card,completed,4.4,2023-11-08
ORD-00352,CUST-8373,68,user352@example.com,West,Clothing,Clothing Item 182,5,644.03,0.12,2833.73,debit_card,pending,3.5,2023-03-11
ORD-00940,CUST-5230,23,user940@example.com,South,Home,Home Item 337,6,547.33,0.06,3086.94,paypal,cancelled,2.9,2023-07-19
ORD-00358,CUST-5331,60,user358@example.com,North,Food,Food Item 27,16,753.99,0.12,10616.18,debit_card,refunded,1.8,2023-11-01
ORD-02172,CUST-5433,31,user2172@example.com,North,Food,Food Item 393,9,902.71,0.05,7718.17,paypal,completed,1.5,2023-03-09
ORD-01490,CUST-4042,34,user1490@example.com,Central,Beauty,Beauty Item 205,4,797.62,0.05,3030.96,paypal,cancelled,3.7,2023-04-03
ORD-00739,CUST-3369,20,user739@example.com,West,Home,Home Item 221,10,637.8,0.18,5229.96,paypal,cancelled,1.7,2023-08-17
ORD-02033,CUST-7137,40,user2033@example.com,South,Sports,Sports Item 273,11,878.13,0.07,8983.27,debit_card,pending,1.1,2023-04-27
ORD-00972,CUST-3421,72,user972@example.com,Central,Home,Home Item 227,18,140.5,0.05,2402.55,credit_card,refunded,4.2,2023-05-14
ORD-02189,CUST-8185,56,user2189@example.com,Central,Books,Books Item 8,4,434.0,0.08,1597.12,paypal,refunded,4.6,2023-10-22
ORD-01699,CUST-6362,29,user1699@example.com,Central,Electronics,Electronics Item 244,19,955.63,0.11,16159.7,debit_card,pending,4.1,2023-01-05
ORD-01503,CUST-4360,32,user1503@example.com,East,Sports,Sports Item 274,19,38.72,0.23,566.47,credit_card,cancelled,2.9,2023-05-07
ORD-00122,CUST-8444,74,user122@example.com,Central,Toys,Toys Item 269,6,936.92,0.29,3991.28,bank_transfer,pending,3.4,2023-07-23
ORD-01634,CUST-3509,70,user1634@example.com,West,Home,Home Item 436,17,228.78,0.21,3072.52,paypal,pending,4.7,2023-09-22
ORD-02169,CUST-5868,21,user2169@example.com,South,Clothing,Clothing Item 346,16,300.16,0.04,4610.46,crypto,cancelled,3.6,2023-12-09
ORD-01475,CUST-4940,44,user1475@example.com,East,Beauty,Beauty Item 90,15,462.38,0.18,5687.27,credit_card,pending,1.0,2023-08-01
ORD-00279,CUST-4452,47,user279@example.com,West,Electronics,Electronics Item 298,17,350.55,0.26,4409.92,credit_card,cancelled,2.8,2023-10-04
ORD-00943,CUST-3388,,user943@example.com,East,Beauty,Beauty Item 83,7,547.57,0.08,3526.35,crypto,pending,4.2,2023-04-01
ORD-00902,CUST-5541,31,user902@example.com,East,Sports,Sports Item 221,5,784.94,0.28,2825.78,debit_card,pending,1.2,2023-02-25
ORD-00333,CUST-1025,49,user333@example.com,North,Home,Home Item 13,5,616.21,0.15,2618.89,bank_transfer,completed,3.4,2023-09-27
ORD-01034,CUST-1645,69,user1034@example.com,North,Food,Food Item 80,0,958.21,0.27,6994.93,paypal,cancelled,1.1,2023-04-02
ORD-01197,CUST-7674,52,user1197@example.com,South,Sports,Sports Item 478,11,399.56,0.07,4087.5,debit_card,completed,1.8,2023-04-07
ORD-01649,CUST-9569,71,user1649@example.com,Central,Home,Home Item 192,11,25.72,0.08,260.29,crypto,cancelled,1.7,2023-10-11
ORD-00472,CUST-8259,60,user472@example.com,East,Toys,Toys Item 331,5,867.01,0.1,3901.55,credit_card,pending,4.6,2023-08-19
ORD-00717,CUST-4129,19,user717@example.com,West,Sports,Sports Item 192,4,560.11,0.13,1949.18,debit_card,completed,4.1,2023-09-08
ORD-00516,CUST-1295,63,user516@example.com,Central,Toys,Toys Item 52,16,464.05,0.02,7276.3,debit_card,cancelled,4.3,2023-12-10
ORD-00009,CUST-6038,51,user9@example.com,South,Books,Books Item 30,5,377.04,0.05,1790.94,debit_card,completed,3.0,2023-11-24
ORD-00422,CUST-1981,47,user422@example.com,Central,Food,Food Item 103,19,501.7,0.2,7625.84,paypal,refunded,4.2,2023-01-10
ORD-01629,CUST-1154,44,user1629@example.com,West,Clothing,Clothing Item 40,4,282.76,0.26,836.97,bank_transfer,pending,3.2,2023-09-09
ORD-01095,CUST-6664,31,user1095@example.com,Central,Beauty,Beauty Item 374,3,151.54,0.03,440.98,bank_transfer,completed,4.0,2023-03-26
ORD-02190,CUST-8079,22,user2190@example.com,Central,Sports,Sports Item 72,2,485.06,0.18,795.5,credit_card,pending,2.5,2023-01-02
ORD-00956,CUST-1050,72,user956@example.com,West,Books,Books Item 238,5,210.75,0.11,937.84,debit_card,completed,3.0,2023-08-16
ORD-01232,CUST-7750,55,user1232@example.com,West,Beauty,Beauty Item 303,1,765.17,0.22,596.83,paypal,completed,,2023-12-10
ORD-00378,CUST-4541,42,user378@example.com,Central,Home,Home Item 233,8,102.57,0.22,640.04,debit_card,refunded,3.3,2023-02-26
ORD-00679,CUST-6199,59,user679@example.com,North,Toys,Toys Item 284,5,231.28,0.05,1098.58,debit_card,completed,1.2,2023-05-13
ORD-00628,CUST-1348,35,user628@example.com,East,Home,Home Item 10,7,201.14,0.24,1070.06,crypto,completed,1.7,2023-06-12
ORD-02175,CUST-9520,70,user2175@example.com,South,Books,Books Item 312,11,700.71,0.07,7168.26,bank_transfer,pending,1.8,2023-04-16
ORD-01917,CUST-8084,69,user1917@example.com,South,Books,Books Item 457,10,742.3,0.22,5789.94,bank_transfer,refunded,1.3,2023-02-28
ORD-00194,CUST-4300,21,user194@example.com,South,Books,Books Item 175,16,-5.0,0.05,8275.03,debit_card,cancelled,3.1,2023-10-16
ORD-01914,CUST-5681,29,user1914@example.com,North,Electronics,Electronics Item 378,7,823.41,0.11,5129.84,debit_card,pending,1.7,2023-06-03
ORD-00080,CUST-3754,43,user80@example.com,North,Home,Home Item 262,3,439.52,0.03,1279.0,credit_card,pending,2.2,2023-12-20
ORD-01381,CUST-1848,59,user1381@example.com,North,Toys,Toys Item 195,17,860.72,0.0,14632.24,paypal,pending,1.5,2023-08-01
ORD-02037,CUST-5647,34,user2037@example.com,North,Food,Food Item 28,16,200.58,0.24,2439.05,credit_card,completed,4.1,2023-04-22
ORD-02059,CUST-2854,61,user2059@example.com,South,Clothing,Clothing Item 142,5,911.7,0.3,3190.95,credit_card,refunded,4.2,2023-06-04
ORD-01582,CUST-8082,68,user1582@example.com,West,Home,Home Item 228,1,92.34,0.2,73.87,crypto,completed,2.6,2023-10-06
ORD-01720,CUST-4211,46,user1720@example.com,North,Books,Books Item 341,11,482.38,0.23,4085.76,credit_card,refunded,4.8,2023-12-11
ORD-02025,CUST-8884,,user2025@example.com,South,Beauty,Beauty Item 272,9,826.38,0.21,5875.56,credit_card,refunded,3.6,2023-02-19
ORD-01231,CUST-3662,54,user1231@example.com,East,Beauty,Beauty Item 167,18,387.55,0.05,6627.11,debit_card,cancelled,2.8,2023-07-08
ORD-00146,CUST-5839,53,user146@example.com,South,Electronics,Electronics Item 366,9,784.62,0.14,6072.96,credit_card,completed,3.7,2023-06-17
ORD-01507,CUST-9905,54,user1507@example.com,West,Books,Books Item 31,11,201.49,0.13,1928.26,credit_card,cancelled,4.3,2023-01-31
ORD-00900,CUST-5174,25,user900@example.com,West,Toys,Toys Item 233,18,-5.0,0.08,5708.07,crypto,cancelled,4.9,2023-10-18
ORD-00952,CUST-7364,68,user952@example.com,South,Books,Books Item 423,14,10.26,0.16,120.66,crypto,cancelled,3.0,2023-03-28
ORD-00824,CUST-8358,30,user824@example.com,South,Electronics,Electronics Item 340,14,824.43,0.11,10272.4,debit_card,completed,3.4,2023-12-20
ORD-01726,CUST-1977,,user1726@example.com,North,Clothing,Clothing Item 57,9,385.09,0.04,3327.18,debit_card,refunded,2.0,2023-09-12
ORD-00834,CUST-6028,68,user834@example.com,South,Books,Books Item 202,7,570.54,0.28,2875.52,debit_card,refunded,3.2,2023-05-06
ORD-01554,CUST-7130,27,user1554@example.com,North,Sports,Sports Item 423,19,716.61,0.02,13343.28,credit_card,completed,4.5,2023-08-03
ORD-01920,CUST-4389,50,user1920@example.com,North,Clothing,Clothing Item 227,19,112.15,0.17,1768.61,debit_card,pending,1.8,2023-04-07
ORD-00205,CUST-8357,75,user205@example.com,South,Clothing,Clothing Item 486,13,903.25,0.21,9276.38,debit_card,pending,4.9,2023-06-03
ORD-00255,CUST-8863,65,user255@example.com,West,Beauty,Beauty Item 229,6,9.81,0.07,54.74,paypal,cancelled,2.4,2023-06-11
ORD-01203,CUST-8989,23,user1203@example.com,South,Books,Books Item 121,2,177.69,0.19,287.86,credit_card,pending,1.9,2023-06-11
ORD-01976,CUST-7388,28,user1976@example.com,East,Beauty,Beauty Item 202,17,322.31,0.06,5150.51,crypto,pending,2.0,2023-01-23
ORD-01068,CUST-8192,56,user1068@example.com,North,Sports,Sports Item 417,20,822.59,0.28,11845.3,bank_transfer,refunded,1.9,2023-10-29
ORD-00505,CUST-3445,55,user505@example.com,West,Sports,Sports Item 117,12,784.2,0.12,8281.15,debit_card,pending,,2023-06-03
ORD-00165,CUST-7743,72,user165@example.com,North,Food,Food Item 142,11,979.1,0.09,9800.79,debit_card,pending,4.3,2023-11-02
ORD-01113,CUST-2190,54,user1113@example.com,East,Books,Books Item 16,18,436.28,0.17,6518.02,paypal,refunded,3.7,2023-01-08
ORD-00610,CUST-8381,73,user610@example.com,South,Home,Home Item 325,1,154.75,0.14,133.09,bank_transfer,completed,3.7,2023-06-15
ORD-00631,CUST-1860,23,user631@example.com,East,Clothing,Clothing Item 453,11,862.07,0.22,7396.56,credit_card,completed,2.5,2023-03-13
ORD-02174,CUST-7881,68,user2174@example.com,West,Toys,Toys Item 247,10,680.77,0.1,6126.93,paypal,pending,3.9,2023-01-20
ORD-01536,CUST-5717,47,user1536@example.com,South,Food,Food Item 228,8,87.43,0.12,615.51,credit_card,completed,1.3,2023-04-22
ORD-00115,CUST-1310,42,user115@example.com,West,Toys,Toys Item 161,6,526.61,0.22,2464.53,bank_transfer,pending,1.1,2023-01-27
ORD-01942,CUST-1756,45,user1942@example.com,North,Clothing,Clothing Item 47,14,713.03,0.17,8285.41,bank_transfer,completed,3.4,2023-06-10
ORD-01177,CUST-8844,31,user1177@example.com,South,Beauty,Beauty Item 35,6,821.94,0.19,3994.63,credit_card,completed,2.6,2023-01-30
ORD-01891,CUST-1445,22,user1891@example.com,North,Home,Home Item 79,20,437.79,0.21,6917.08,paypal,cancelled,2.0,2023-01-02
ORD-01403,CUST-2168,74,,West,Beauty,Beauty Item 323,5,775.59,0.09,3528.93,credit_card,cancelled,2.7,2023-10-01
ORD-00831,CUST-8454,46,user831@example.com,West,Toys,Toys Item 471,19,646.56,0.08,11301.87,debit_card,refunded,3.0,2023-01-11
ORD-01184,CUST-6058,52,user1184@example.com,South,Home,Home Item 60,19,964.01,0.16,15385.6,crypto,completed,3.5,2023-08-24
ORD-00893,CUST-7774,66,user893@example.com,East,Clothing,Clothing Item 481,5,668.74,0.26,2474.34,debit_card,cancelled,4.9,2023-10-11
ORD-00901,CUST-6920,49,user901@example.com,North,Beauty,Beauty Item 22,7,269.37,0.29,1338.77,credit_card,cancelled,2.5,2023-09-19
ORD-00721,CUST-4161,51,,Central,Home,Home Item 76,6,906.19,0.18,4458.45,paypal,completed,2.7,2023-12-11
ORD-01108,CUST-9361,33,user1108@example.com,North,Home,Home Item 403,13,797.87,0.09,9438.8,bank_transfer,cancelled,2.3,2023-04-07
ORD-01481,CUST-3438,64,user1481@example.com,East,Books,Books Item 48,8,70.77,0.28,407.64,credit_card,cancelled,3.7,2023-08-29
ORD-01982,CUST-2484,47,user1982@example.com,Central,Electronics,Electronics Item 152,3,188.44,0.09,514.44,crypto,completed,4.6,2023-02-24
ORD-02053,CUST-6547,39,user2053@example.com,North,Clothing,Clothing Item 423,19,426.1,0.22,6314.8,paypal,cancelled,3.0,2023-01-28
ORD-02139,CUST-2565,55,user2139@example.com,Central,Books,Books Item 411,2,817.32,0.22,1275.02,credit_card,pending,1.1,2023-03-24
ORD-01876,CUST-7111,48,user1876@example.com,West,Electronics,Electronics Item 306,16,470.0,0.03,7294.4,bank_transfer,refunded,1.9,2023-03-29
ORD-00160,CUST-9804,50,user160@example.com,South,Clothing,Clothing Item 285,8,308.85,0.05,2347.26,debit_card,refunded,3.3,2023-06-10
ORD-02021,CUST-9067,62,user2021@example.com,West,Books,Books Item 250,4,212.53,0.26,629.09,paypal,pending,1.7,2023-09-13
ORD-01459,CUST-8847,53,user1459@example.com,West,Beauty,Beauty Item 41,6,407.96,0.16,2056.12,debit_card,pending,3.1,2023-09-19
ORD-01441,CUST-7063,21,user1441@example.com,West,Home,Home Item 157,18,972.66,0.09,15932.17,bank_transfer,cancelled,3.9,2023-01-30
ORD-00136,CUST-4350,30,user136@example.com,West,Books,Books Item 469,11,306.67,0.27,2462.56,debit_card,cancelled,5.0,2023-09-03
ORD-00132,CUST-1924,73,user132@example.com,South,Clothing,Clothing Item 258,4,595.97,0.13,2073.98,paypal,pending,2.6,2023-04-16
ORD-01957,CUST-1405,26,user1957@example.com,North,Food,Food Item 369,9,467.65,0.22,3282.9,paypal,pending,2.9,2023-03-17
ORD-01263,CUST-6787,23,user1263@example.com,South,Toys,Toys Item 409,7,382.22,0.12,2354.48,crypto,completed,3.9,2023-12-23
ORD-00085,CUST-3317,34,user85@example.com,East,Home,Home Item 159,3,333.04,0.17,829.27,bank_transfer,pending,4.6,2023-11-20
ORD-00621,CUST-3927,42,user621@example.com,Central,Clothing,Clothing Item 324,16,959.41,0.02,15043.55,crypto,completed,2.8,2023-07-31
ORD-01692,CUST-7698,41,user1692@example.com,West,Clothing,Clothing Item 111,9,462.3,0.17,3453.38,credit_card,cancelled,3.2,2023-10-29
ORD-00061,CUST-3240,32,user61@example.com,North,Toys,Toys Item 463,10,776.85,0.07,7224.7,credit_card,cancelled,3.7,2023-11-07
ORD-01407,CUST-9417,55,user1407@example.com,East,Food,Food Item 469,6,86.03,0.16,433.59,crypto,refunded,4.1,2023-11-06
ORD-01807,CUST-8676,43,user1807@example.com,North,Sports,Sports Item 386,17,73.99,0.0,1257.83,credit_card,refunded,,2023-09-18
ORD-01404,CUST-2202,40,user1404@example.com,Central,Toys,Toys Item 407,8,961.2,0.05,7305.12,paypal,completed,1.8,2023-02-15
ORD-01846,CUST-6843,34,user1846@example.com,Central,Sports,Sports Item 293,0,470.39,0.29,3673.75,bank_transfer,completed,1.4,2023-01-10
ORD-01094,CUST-5476,56,user1094@example.com,West,Toys,Toys Item 70,18,132.21,0.26,1761.04,bank_transfer,cancelled,4.7,2023-09-04
ORD-00786,CUST-2553,26,user786@example.com,West,Clothing,Clothing Item 145,16,495.33,0.25,5943.96,crypto,completed,4.8,2023-11-11
ORD-00401,CUST-4002,21,user401@example.com,North,Electronics,Electronics Item 307,9,364.35,0.19,2656.11,debit_card,cancelled,4.7,2023-03-25
ORD-01468,CUST-4412,31,user1468@example.com,North,Beauty,Beauty Item 182,14,954.0,0.24,10150.56,crypto,refunded,2.9,2023-04-29
ORD-01218,CUST-7834,60,user1218@example.com,Central,Clothing,Clothing Item 256,6,783.19,0.11,4182.23,bank_transfer,cancelled,2.5,2023-03-19
ORD-00524,CUST-5068,66,user524@example.com,South,Electronics,Electronics Item 312,17,792.81,0.12,11860.44,bank_transfer,cancelled,2.3,2023-11-26
ORD-00396,CUST-7944,64,user396@example.com,West,Home,Home Item 72,10,977.63,0.26,7234.46,crypto,completed,2.7,2023-06-26
ORD-00130,CUST-4648,59,user130@example.com,North,Beauty,Beauty Item 388,3,684.31,0.2,1642.34,credit_card,cancelled,5.0,2023-07-13
ORD-01949,CUST-1989,71,user1949@example.com,Central,Clothing,Clothing Item 210,6,91.11,0.19,442.79,bank_transfer,refunded,4.0,2023-06-21
ORD-00185,CUST-6345,26,user185@example.com,East,Beauty,Beauty Item 232,3,593.93,0.02,1746.15,paypal,pending,2.3,2023-11-23
ORD-01730,CUST-1543,75,user1730@example.com,Central,Clothing,Clothing Item 369,19,614.8,0.12,10279.46,bank_transfer,completed,3.7,2023-06-02
ORD-00304,CUST-6163,43,user304@example.com,Central,Toys,Toys Item 167,14,883.4,0.05,11749.22,paypal,refunded,3.1,2023-12-12
ORD-01326,CUST-2194,38,user1326@example.com,East,Books,Books Item 258,16,666.25,0.02,10446.8,paypal,refunded,1.1,2023-09-30
ORD-01670,CUST-1059,,user1670@example.com,South,Beauty,Beauty Item 295,11,978.05,0.18,8822.01,debit_card,refunded,3.9,2023-07-08
ORD-00484,CUST-3793,30,user484@example.com,Central,Sports,Sports Item 100,16,904.98,0.21,11438.95,crypto,pending,1.4,2023-01-19
ORD-02071,CUST-3234,52,user2071@example.com,East,Beauty,Beauty Item 197,17,68.56,0.27,850.83,crypto,refunded,4.1,2023-07-19
ORD-00242,CUST-7025,73,user242@example.com,Central,Home,Home Item 280,18,58.53,0.22,821.76,crypto,pending,4.3,2023-08-02
ORD-01904,CUST-5677,52,user1904@example.com,West,Electronics,Electronics Item 446,10,108.74,0.12,956.91,bank_transfer,pending,4.2,2023-11-29
ORD-01157,CUST-1643,53,user1157@example.com,Central,Beauty,Beauty Item 377,5,920.03,0.22,3588.12,bank_transfer,completed,1.6,2023-04-21
ORD-01454,CUST-3978,51,user1454@example.com,Central,Sports,Sports Item 110,6,461.95,0.25,2078.77,credit_card,cancelled,2.8,2023-11-15
ORD-01124,CUST-9432,48,user1124@example.com,South,Books,Books Item 243,14,347.89,0.18,3993.78,debit_card,cancelled,3.9,2023-07-31
ORD-00282,CUST-2621,64,user282@example.com,South,Toys,Toys Item 31,5,995.57,0.25,3733.39,debit_card,cancelled,2.0,2023-08-04
ORD-01572,CUST-7769,48,user1572@example.com,West,Toys,Toys Item 437,3,602.12,0.03,1752.17,paypal,pending,2.5,2023-07-03
ORD-01525,CUST-5478,,user1525@example.com,East,Food,Food Item 228,17,609.69,0.16,8706.37,credit_card,completed,2.3,2023-07-03
ORD-00931,CUST-2203,23,user931@example.com,East,Home,Home Item 395,7,244.48,0.04,1642.91,paypal,cancelled,1.6,2023-12-08
ORD-01269,CUST-5261,31,user1269@example.com,Central,Clothing,Clothing Item 321,17,756.2,0.07,11955.52,credit_card,pending,3.3,2023-08-21
ORD-01835,CUST-1780,52,user1835@example.com,North,Home,Home Item 108,3,37.2,0.03,108.25,bank_transfer,completed,1.5,2023-01-10
ORD-00335,CUST-1582,71,user335@example.com,South,Home,Home Item 247,11,399.07,0.17,3643.51,debit_card,refunded,2.4,2023-12-18
ORD-01019,CUST-5108,62,user1019@example.com,Central,Food,Food Item 497,2,851.61,0.24,1294.45,paypal,pending,3.2,2023-03-23
ORD-01894,CUST-2722,36,user1894@example.com,South,Food,Food Item 321,16,72.07,0.12,1014.75,credit_card,pending,2.4,2023-08-14
ORD-01362,CUST-4221,30,user1362@example.com,West,Sports,Sports Item 92,10,713.98,0.29,5069.26,bank_transfer,refunded,2.1,2023-01-07
ORD-00672,CUST-4453,49,user672@example.com,North,Clothing,Clothing Item 191,2,349.9,0.12,615.82,debit_card,completed,1.5,2023-12-24
ORD-00660,CUST-4876,61,user660@example.com,North,Electronics,Electronics Item 461,6,235.54,0.2,1130.59,debit_card,refunded,4.9,2023-01-24
ORD-00476,CUST-7152,63,user476@example.com,North,Beauty,Beauty Item 27,6,63.62,0.29,271.02,debit_card,pending,2.3,2023-06-07
ORD-01045,CUST-5038,55,user1045@example.com,Central,Clothing,Clothing Item 240,6,893.8,0.18,4397.5,crypto,refunded,1.7,2023-11-09
ORD-01986,CUST-3970,27,user1986@example.com,West,Clothing,Clothing Item 404,16,498.54,0.16,6700.38,debit_card,completed,1.0,2023-09-02
ORD-00083,CUST-8792,68,user83@example.com,Central,Clothing,Clothing Item 78,20,596.1,0.12,10491.36,credit_card,refunded,4.6,2023-11-27
ORD-01350,CUST-3286,62,user1350@example.com,North,Sports,Sports Item 298,2,195.09,0.21,308.24,credit_card,cancelled,1.0,2023-03-12
ORD-00559,CUST-6210,62,user559@example.com,West,Sports,Sports Item 93,19,822.23,0.15,13279.01,paypal,refunded,2.1,2023-03-31
ORD-00805,CUST-7311,60,user805@example.com,North,Clothing,Clothing Item 433,7,97.9,0.21,541.39,paypal,completed,3.9,2023-11-13
ORD-00921,CUST-5350,54,user921@example.com,West,Books,Books Item 403,14,800.47,0.26,8292.87,credit_card,pending,1.0,2023-08-03
ORD-00049,CUST-3634,49,user49@example.com,East,Toys,Toys Item 211,9,185.58,0.18,1369.58,bank_transfer,cancelled,2.6,2023-08-29
ORD-00466,CUST-9737,,user466@example.com,Central,Electronics,Electronics Item 120,4,451.49,0.17,1498.95,paypal,cancelled,4.0,2023-03-05
ORD-01644,CUST-7280,73,user1644@example.com,East,Clothing,Clothing Item 316,20,60.52,0.27,883.59,paypal,pending,4.1,2023-06-16
ORD-01252,CUST-5209,43,user1252@example.com,West,Toys,Toys Item 323,15,743.59,0.28,8030.77,bank_transfer,cancelled,2.2,2023-02-14
ORD-00102,CUST-9882,23,user102@example.com,East,Food,Food Item 457,3,454.78,0.27,995.97,paypal,pending,4.9,2023-03-04
ORD-01008,CUST-3637,65,user1008@example.com,Central,Food,Food Item 359,20,141.51,0.01,2801.9,crypto,completed,4.3,2023-12-10
ORD-00926,CUST-6506,55,user926@example.com,South,Books,Books Item 307,16,879.7,0.15,11963.92,paypal,refunded,1.9,2023-06-07
ORD-02016,CUST-9248,68,user2016@example.com,West,Food,Food Item 443,18,853.23,0.04,14743.81,crypto,pending,1.5,2023-03-13
ORD-01480,CUST-9780,36,user1480@example.com,South,Clothing,Clothing Item 294,7,832.58,0.23,4487.61,credit_card,cancelled,3.2,2023-06-25
